"";"Pel_CHP1_PubGel1";"Pel_PV1_PubGel1";"Pel_PubGel1_Demel1";"Pel_CHP1_Demel1";"Pel_PV1_Demel1";"Pel_PubGel1_Demel2";"Pel_CHP1_Demel2";"Pel_PV1_Demel2";"Pfuel_PubGfuel1_GaBo1";"Pfuel_PubGfuel1_CHP1";"Pth_CHP1_TS1";"Pth_GaBo1_Demth1";"Pth_TS1_Demth1";"Eth_TS1";"Op_CHP1";"epex"
"6466";0;0;12,25575;0;0;0,964916600000011;20;1,0350834;0;52,5003281270508;29,0001312508203;0;13,59;29,7642765123009;1;-0,018566475
"6467";0;0;0;10,5918624;1,8489276;12,5918624;9,40813759999999;0;0;52,5003281270508;29,0001312508203;0;12,945;45,7449750203889;1;-0,018566475
"6468";0;0;11,4877118;0;0,86820819999999;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;12,36;62,270709942591;1;-0,018566475
"6469";0;0;3,18416493500001;0;9,13287506499999;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;12,075;79,0401182840707;1;0,06529156
"6470";0;0;0;0;12,2004;0,0747511640000109;20;1,925248836;0;52,5003281270508;29,0001312508203;0;11,7;96,1425906807498;1;0,06529156
"6471";0;0;11,3552381;0;0,832651899999989;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;11,28;113,622294225733;1;0,06529156
"6472";0;0;11,6802665;0;0,390173499999989;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;11,385;130,953285561671;1;0,06529156
"6473";0;0;9,3823716;0;2,8128984;0;0;0;0;0;0;0;11,73;118,895805328441;0;0,029991955
"6474";0;0;11,9180316;0;0,4424784;0;0;0;0;0;0;0;12,36;106,238477728817;0;0,029991955
"6475";7,30882999999999;0;0;12,69117;0;0;0;0;0;52,5003281270508;29,0001312508203;0;13,35;121,622934076443;1;0,029991955
"6476";0;0;12,19014;0;0;0;0;0;0;0;0;0;14,28;107,038786634501;0;0,029991955
"6477";0;0;11,46105;0;0;0;0;0;0;0;0;0;14,64;92,131110366118;0;0,074900055
"6478";0;0;10,72314;0;0;0;0;0;0;0;0;0;13,995;77,9057143330519;0;0,074900055
"6479";0;0;9,88056;0;0;0;0;0;4,1989409402242;0;0;3,77904684620178;7,75595315379822;69,9549391754355;0;0,074900055
"6480";0;0;9,24876;0;0;0;0;0;9,38333333333333;0;0;8,445;0;69,78;0;0,074900055
"6481";0;0;9,04743;0;0;22;0;0;0;0;0;0;6,12;63,4854983021102;0;0,044950806
"6482";0;0;8,883;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;5,895;86,4318687726913;1;0,044950806
"6483";0;0;8,901;0;0;22;0;0;0;0;0;0;5,625;80,5907250660043;0;0,044950806
"6484";0;0;9,22221;0;0;22;0;0;0;0;0;0;6,165;74,2241885461105;0;0,044950806
"6485";0;0;9,70632;0;0;0;0;0;0;0;0;0;9,3;64,7385730842907;0;0,04457038
"6486";0;0;11,0486295;0;0,0592605;0;0;0;0;0;0;0;14,385;50,1916786887308;0;0,04457038
"6487";0;0;11,91059814;0;0,23625186;0;0;0;0;0;0;0;16,37685;33,6893123065136;0;0,04457038
"6488";0;6,66133814775094e-16;11,0743038;0;1,4459562;0;0;0;0;0;0;0;14,625;18,9800640663556;0;0,04457038
"6489";0;0;12,5234339;0;0,0662160999999895;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;13,92;34,012731095255;1;0,028063976
"6490";0;0;10,8594128;0;1,93489719999999;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;12,96;49,9678053193343;1;0,028063976
"6491";0;0;12,96909;0;-3,5527136788005e-15;10,89023653;0;11,10976347;0;0;0;0;12,33;37,5128487864015;0;0,028063976
"6492";0;0;2,04192200000001;0;10,800268;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;11,775;54,6441701231217;1;0,028063976
"6493";0;0;7,37175800000001;0;5,34830199999999;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;11,505;72,0026504644226;1;-0,005979125
"6494";0;0;11,6808734;0;0,91561659999999;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;11,145;89,6777217444977;1;-0,005979125
"6495";0;0;11,387775;0;0,987674999999999;22;0;6,66133814775094e-16;0;0;0;0;10,74;78,7134610006269;0;-0,005979125
"6496";0;0;12,17664;0;0;1,76769884000001;20;0,23230116;0;52,5003281270508;29,0001312508203;0;10,86;96,6567502825251;1;-0,005979125
"6497";0;0;12,20562;0;0;1,87041704000001;20;0,12958296;0;52,5003281270508;29,0001312508203;0;11,175;114,240168047579;1;0,070018486
"6498";0;0;12,27582;0;0;22;0;0;0;0;0;0;11,775;102,179482990377;0;0,070018486
"6499";0;0;12,55905;0;0;22;0;0;0;0;0;0;12,72;89,2039585812153;0;0,070018486
"6500";0;0;11,9943;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;13,605;104,37601384707;1;0,070018486
"6501";0;0;11,25567;0;0;0;0;0;0;0;0;0;13,95;90,164996483423;0;0,01148105
"6502";0;0;10,52343;0;0;0;0;0;0;0;0;0;13,335;76,6045171916978;0;0,01148105
"6503";0;0;9,60408;0;0;0;0;0;5,04110003409431;0;0;4,53699003068488;6,45800996931512;69,9549391754355;0;0,01148105
"6504";0;0;8,973;0;0;0;0;0;8,95;0;0;8,055;0;69,78;0;0,01148105
"6505";0;0;8,838;0;0;0;0;0;0;0;0;0;5,865;63,7404983021102;0;-0,023073677
"6506";0;0;8,721;0;0;0;0;0;0;0;0;0;5,67;57,9110998329492;0;-0,023073677
"6507";0;0;8,856;0;0;0;0;0;0;0;0;0;5,4;52,3662791787859;0;-0,023073677
"6508";0;0;9,09693;0;0;0;0;0;0;0;0;0;5,925;46,3103246842478;0;-0,023073677
"6509";0;0;9,55818;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;8,925;66,2696458134398;1;0,047928932
"6510";0;0;10,99415964;0;0,05847036;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;13,815;81,2890538525519;1;0,047928932
"6511";0;0;10,8664575;0;1,0864425;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;15,72255;94,3633522441414;1;0,047928932
"6512";0;0;10,7655908;0;1,38179919999999;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;14,04;109,0875052034;1;0,047928932
"6513";0;0;0,258081096000002;0;11,823338904;0;0;0;0;0;0;0;13,365;95,4497056207611;0;-0,025237782
"6514";0;0;0,279827943000001;0;11,838312057;0;0;0;0;0;0;0;12,435;82,7760106409115;0;-0,025237782
"6515";7,79185999999999;12,613044327;0;12,20814;0;0;0;0;0;52,5003281270508;29,0001312508203;0;11,85;99,7191405388889;1;-0,025237782
"6516";0;-1,77635683940025e-15;1,349694255;0;10,628765745;0;0;0;0;0;0;0;11,295;88,1747688086489;0;-0,025237782
"6517";0;1,77635683940025e-15;3,213748224;0;8,611261776;0;0;0;0;0;0;0;11,04;76,9142665606102;0;0,04782227
"6518";0;1,77635683940025e-15;6,758517771;0;4,829612229;0;0;0;0;0;0;0;10,71;66,0119239107568;0;0,04782227
"6519";0;0;6,278790249;0;5,171189751;0;0;0;0;0;0;0;10,32;55,5268451947436;0;0,04782227
"6520";0;0;8,6391831;0;2,6351169;0;0;0;0;0;0;0;10,425;44,962986943598;0;0,04782227
"6521";0;0;9,9707301;0;1,4103999;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;10,725;63,1256774153433;1;0,005640552
"6522";0;0;0;11,63898;0;13,42050629;8,36101999999999;0,21847371;0;52,5003281270508;29,0001312508203;0;11,295;80,6729477047217;1;0,005640552
"6523";0;0;12,1734;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;12,21;97,2613368181352;1;0,005640552
"6524";0;0;11,81565;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;13,065;112,95324266893;1;0,005640552
"6525";0;0;11,06847;0;0;0;0;0;0;0;0;0;13,395;99,2757758786191;0;0,010729761
"6526";0;0;10,35711;0;0;0;0;0;0;0;0;0;12,795;86,2325128885053;0;0,010729761
"6527";0;0;9,46872;0;0;0;0;0;0;0;0;0;10,545;75,4718677192255;0;0,010729761
"6528";0;0;8,919;0;0;0;0;0;2,4687420721054;0;0;2,22186786489486;5,50313213510514;69,78;0;0,010729761
"6529";0;0;8,748;0;0;22;0;0;0;0;0;0;5,775;63,8304983021102;0;0,022353611
"6530";0;0;8,631;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;5,565;87,1060060170912;1;0,022353611
"6531";0;0;8,73;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;5,31;110,578307718666;1;0,022353611
"6532";0;0;8,991;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;5,82;133,481911276068;1;0,022353611
"6533";0;0;9,53334;0;0;0;0;0;0;0;0;0;8,775;124,373107605171;0;-0,01866606
"6534";0;0;10,84536978;0;0,05768022;0;0;0;0;0;0;0;13,575;110,487082691887;0;-0,01866606
"6535";0;0;11,52060363;0;0,23348637;0;0;0;0;0;0;0;15,45435;94,7564331286221;0;-0,01866606
"6536";0;-8,88178419700125e-16;9,7794315;0;2,1926385;0;0;0;0;0;0;0;13,8;80,7194718436275;0;-0,01866606
"6537";8,03737999999999;2,3151102;0;11,96262;0;0;0;0;0;52,5003281270508;29,0001312508203;0;13,14;96,3777446122255;1;0,010778896
"6538";0;1,77635683940025e-15;7,18449006;0;4,79693994;0;0;0;0;0;0;0;12,225;83,9117288473413;0;0,010778896
"6539";7,89535999999999;7,257238365;0;12,10464;0;0;0;0;0;52,5003281270508;29,0001312508203;0;11,64;101,062018608383;1;0,010778896
"6540";0;-8,88178419700125e-16;6,312766596;0;5,640493404;0;0;0;0;0;0;0;11,115;89,694288688072;0;0,010778896
"6541";8,12467999999999;11,461810347;0;11,87532;0;0;0;0;0;52,5003281270508;29,0001312508203;0;10,86;107,610117765389;1;0,05584545
"6542";0;1,26191742;0;0;11,81727;0;0;0;0;0;0;0;10,53;96,8110127458963;0;0,05584545
"6543";0;0;1,527748911;0;10,241281089;0;0;0;0;0;0;0;10,14;86,4289134896827;0;0,05584545
"6544";0;0;8,2228224;0;3,4292076;0;0;0;0;0;0;0;10,245;75,9677771733927;0;0,05584545
"6545";0;-8,88178419700125e-16;7,426430463;0;4,317759537;0;0;0;0;0;0;0;10,545;65,2328014482326;0;0,062400753
"6546";8,06680999999999;0,34015527;0;11,93319;0;0;0;0;0;52,5003281270508;29,0001312508203;0;11,115;82,9548023664244;1;0,062400753
"6547";0;0;12,3417;0;0;0;0;0;0;0;0;0;12;70,7473539018063;0;0,062400753
"6548";0;0;11,83059;0;0;0;0;0;0;0;0;0;12,84;57,7304331024788;0;0,062400753
"6549";8,90308999999999;0;0;11,09691;0;0;0;0;0;52,5003281270508;29,0001312508203;0;13,17;73,4161954998125;1;-0,008335218
"6550";0;0;10,39464;0;0;0;0;0;10,5363514510571;0;0;9,48271630595136;3,10228369404864;70,1303169251774;0;-0,008335218
"6551";0;0;9,53298;0;0;0;0;0;11,5166666666667;0;0;10,365;0;69,9549391754355;0;-0,008335218
"6552";0;0;8,901;0;0;0;0;0;8,45;0;6,31088724176809e-30;7,605;0;69,78;0;-0,008335218
"6553";0;0;8,613;0;0;22;0;0;0;0;0;1,33698056739362e-29;5,775;63,8304983021102;0;-0,008901834
"6554";0;0;8,568;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;5,565;87,1060060170912;1;-0,008901834
"6555";0;0;8,667;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;5,325;110,563307718666;1;-0,008901834
"6556";0;0;8,937;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;5,82;133,466948787181;1;-0,008901834
"6557";0;0;9,42849;8,67746995743113e-30;0;22;0;0;0;2,24825357987988e-29;0;0;8,775;124,358182533591;0;-0,028159634
"6558";0;0;10,73918499;0;0,05649501;22;0;0;0;0;0;0;13,59;110,457194944044;0;-0,028159634
"6559";0;0;11,7261;0;0;1,56937370000001;20;0,4306263;0;52,5003281270508;29,0001312508203;0;15,4701;123,711001373112;1;-0,028159634
"6560";0;0;11,579342;0;0,528447999999989;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;13,815;138,586763466763;1;-0,028159634
"6561";0;-1,77635683940025e-15;3,387726;0;8,770554;0;0;0;0;0;0;0;13,155;125,085193883358;0;0,032512653
"6562";0;2,913312;0;0;12,33639;0;0;0;0;0;0;0;12,24;112,532388226816;0;0,032512653
"6563";7,53922999999999;26,390676;0;12,46077;0;0;0;0;0;52,5003281270508;29,0001312508203;0;11,655;129,596105135229;1;0,032512653
"6564";0;13,755156;0;0;12,24045;0;0;0;0;0;0;0;11,115;118,15701885856;0;0,032512653
"6565";8,13871999999999;25,600536;0;11,86128;0;0;0;0;0;52,5003281270508;29,0001312508203;0;10,86;136,001670023275;1;0,031803055
"6566";0;4,306833;0;0;11,45646;0;0;0;0;0;0;0;10,53;125,131565088696;0;0,031803055
"6567";0;0,844722000000001;0;0;11,24442;0;0;0;0;0;0;0;10,155;114,663643469786;0;0,031803055
"6568";0;8,88178419700125e-16;7,8448479;0;3,1724121;0;0;0;0;0;0;0;10,26;104,116899410289;0;0,031803055
"6569";0;6,66133814775094e-16;9,8157006;0;1,3511394;0;0;0;0;0;0;0;10,56;93,2965300247039;0;-0,023675632
"6570";8,64208999999999;0,12681747;0;11,35791;0;0;0;0;0;52,5003281270508;29,0001312508203;0;11,115;110,948350829887;1;-0,023675632
"6571";8,08858999999999;0;0;11,91141;0;0;0;0;0;52,5003281270508;29,0001312508203;0;12,015;127,656029005358;1;-0,023675632
"6572";0;0;11,50011;0;0;0;0;0;0;0;0;0;12,855;114,481794356357;0;-0,023675632
"6573";0;0;10,76238;0;0;0;0;0;0;0;0;0;13,185;101,01050505437;0;-0,022057476
"6574";0;0;10,14597;0;0;0;0;0;0;0;0;0;12,6;88,1579039561087;0;-0,022057476
"6575";0;0;9,29187;-2,19556013660145e-32;0;0;0;0;0;-5,70075263538622e-32;0;0;10,38;77,5574438826959;0;-0,022057476
"6576";0;0;8,586;8,68247737528654e-30;0;0;0;0;0,0238968744147883;2,27922253338563e-29;0;0,0215071869733094;7,58349281302669;69,78;0;-0,022057476
"6577";0;0;8,253;0;0;0;0;0;0;0;0;0;6,27;63,3354983021102;0;0,048740017
"6578";0;0;8,082;0;0;0;0;0;0;0;0;0;6,06;57,1171126330014;0;0,048740017
"6579";0;0;8,082;0;0;0;0;0;0;0;0;0;5,775;51,1992775350791;0;0,048740017
"6580";0;0;8,226;0;0;0;0;0;0;0;0;0;6,33;44,7412414092465;0;0,048740017
"6581";0;0;8,208;0;0;0;0;0;0;0;0;0;9,54;35,0893551582919;0;0,028656233
"6582";0;0;8,496;0;0;0;0;0;0;0;0;0;14,76;20,2416057737551;0;0,028656233
"6583";0;0;8,83876281;0;0,12523719;0;0;0;0;0;0;0;16,8093;3,38168676292773;0;0,028656233
"6584";0;-2,22044604925031e-16;8,3308746;0;1,2721254;0;0;0;12,9322999548544;0;0;11,6390699593689;3,37323004063105;0;0;0,028656233
"6585";9,82063999999999;3,0380883;0;10,17936;0;0;0;0;0;52,5003281270508;29,0001312508203;0;14,295;14,7051312508203;1;-0,000615454
"6586";0;8,88178419700125e-16;4,55796;0;5,92605;0;0;0;0;0;0;0;13,305;1,36335752810663;0;-0,000615454
"6587";9,33328999999999;3,1763628;0;10,66671;0;0;0;0;0;52,5003281270508;29,0001312508203;0;12,66;17,7000793750363;1;-0,000615454
"6588";0;0;8,0782881;0;2,4375819;0;0;0;0;0;0;0;12,075;5,58081606314572;0;-0,000615454
"6589";0;0;10,0385897;0;0,0899202999999891;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;11,805;22,7619911391505;1;0,031899773
"6590";0;0;9,75117020000001;0;0,0306597999999894;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;11,445;40,2602005484527;1;0,031899773
"6591";0;0;8,75104160000001;0;0,812898399999989;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;11,025;58,1346514703379;1;0,031899773
"6592";0;0;5,246514;0;4,266756;22;0;8,88178419700125e-16;0;0;1,57772181044202e-30;0;11,145;46,8442717714585;0;0,031899773
"6593";0;4,44089209850063e-16;7,5811227;0;2,1294273;0;0;0;0;0;0;0;11,475;35,2521263865269;0;0,065093094
"6594";0;6,10622663543836e-16;9,84099612;0;0,191213879999999;0;0;0;0;0;0;0;12,075;23,0889699533272;0;0,065093094
"6595";9,54802999999999;0;0;10,45197;0;0;0;0;0;52,5003281270508;29,0001312508203;0;13,05;38,9813616733453;1;0,065093094
"6596";10,07246;0;0;9,92754;0;0;0;0;0;52,5003281270508;29,0001312508203;0;13,965;53,9190106398713;1;0,065093094
"6597";10,61345;0;0;9,38655;0;0;0;0;0;52,5003281270508;29,0001312508203;0;14,325;68,4593044171291;1;0,009033649
"6598";10,93439;0;0;9,06561;0;0;0;0;0;52,5003281270508;29,0001312508203;0;13,68;83,6082366874802;1;0,009033649
"6599";0;0;8,316;0;0;0;0;0;0;0;0;0;11,28;72,1191541529497;0;0,009033649
"6600";0;0;7,731;0;0;0;0;0;6,78466351481209;0;0;6,10619716333088;2,15880283666911;69,78;0;0,009033649
"6601";0;0;7,389;0;0;0;0;0;0;0;0;0;5,97;63,6354983021102;0;-0,020363918
"6602";0;0;7,164;0;0;0;0;0;0;0;0;0;5,76;57,7163624107405;0;-0,020363918
"6603";0;0;7,29;0;0;0;0;0;0;0;0;0;5,505;52,0670287444078;0;-0,020363918
"6604";0;0;7,479;0;0;0;0;0;0;0;0;0;6,03;45,9068225976613;0;-0,020363918
"6605";0;0;7,551;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;9,09;65,7021527810122;1;0,046527927
"6606";0;0;7,614;0;0;1,95772751000001;20;0,04227249;0;52,5003281270508;29,0001312508203;0;14,055;80,4829799731437;1;0,046527927
"6607";0;0;7,74;0;0;1,56542300000001;20;0,434577;0;52,5003281270508;29,0001312508203;0;16,0095;93,2723441466275;1;0,046527927
"6608";0;0;8,055;0;0;0,482931200000011;20;1,5170688;0;52,5003281270508;29,0001312508203;0;14,295;107,744225434425;1;0,046527927
"6609";0;-2,22044604925031e-16;6,4528119;0;1,9081881;0;0;0;0;0;0;0;13,62;93,8547850464036;0;0,004028892
"6610";0;0;3,343304106;0;5,287695894;0;0;0;0;0;0;0;12,66;80,9600785496183;0;0,004028892
"6611";0;1,88668416;0;0;8,973;0;0;0;0;0;0;0;12,06;68,6976183723727;0;0,004028892
"6612";0;4,638127914;0;0;8,901;0;0;0;0;0;0;0;11,505;57,0208234304558;0;0,004028892
"6613";0;10,454400177;0;0;8,541;0;0;0;0;0;0;0;11,25;45,6282291268776;0;0,0700917
"6614";0;2,181555402;0;0;8,307;0;0;0;0;0;0;0;10,905;34,6091247494867;0;0,0700917
"6615";0;0,118496846999999;0;0;8,163;0;0;0;0;0;0;0;10,5;24,02257629676;0;0,0700917
"6616";0;0,776420583000002;0;0;8,226;0;0;0;0;0;0;0;10,605;13,3575020584185;0;0,0700917
"6617";0;0;8,46798110000001;0;0,0820188999999893;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;10,935;31,3892296579238;1;0,001493317
"6618";0;0;0;9,14616;0;11,02803407;10,85384;0,11812593;0;52,5003281270508;29,0001312508203;0;11,505;48,8058645792692;1;0,001493317
"6619";0;0;9,93474;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;12,435;65,2489450098536;1;0,001493317
"6620";0;0;9,75312;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;13,29;80,795905557181;1;0,001493317
"6621";10,70246;0;0;9,29754;0;0;0;0;0;52,5003281270508;29,0001312508203;0;13,635;95,9589871848676;1;0,07555066
"6622";0;0;8,946;0;0;0;0;0;0;0;0;0;13,035;82,6840186237965;0;0,07555066
"6623";0;0;8,235;0;0;0;0;0;0;0;0;0;10,74;71,7372473191505;0;0,07555066
"6624";0;0;7,731;0;0;0;0;0;6,7746099412249;0;0;6,09714894710241;1,77785105289759;69,78;0;0,07555066
"6625";0;0;7,731;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;9,86076131526265e-31;5,805;92,8006295529305;1;-0,023382927
"6626";0;0;7,686;0;0;22;0;0;0;0;0;0;5,595;86,9735592258708;0;-0,023382927
"6627";0;0;7,785;0;0;22;0;0;0;0;0;0;5,34;81,4160608917288;0;-0,023382927
"6628";0;0;7,956;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;5,85;104,362591671625;1;-0,023382927
"6629";0;0;8,568;0;0;0;0;0;0;0;0;0;8,82;95,2816078733606;0;0,007656144
"6630";0;0;10,20643527;0;0,05491473;0;0;0;0;0;0;0;13,65;81,3933332624181;0;0,007656144
"6631";0;-8,88178419700125e-16;7,6388583;0;3,6781017;0;0;0;0;0;0;0;15,5355;65,6542896274052;0;0,007656144
"6632";0;-1,77635683940025e-15;1,556279976;0;10,249380024;0;0;0;0;0;0;0;13,875;51,6151052620609;0;0,007656144
"6633";0;0,108139362999989;0;0;11,85399;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;13,215;67,2711605096569;1;0,026464697
"6634";0;1,19296805499999;0;0;11,99214;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;12,285;83,8180640200366;1;0,026464697
"6635";0;11,817428599;0;12,18438;0;0;7,81561999999999;14,18438;0;52,5003281270508;29,0001312508203;0;11,7;100,90858801254;1;0,026464697
"6636";0;12,759134722;0;0;12,03633;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;11,16;118,496373033211;1;0,026464697
"6637";8,07436999999999;28,291436784;0;11,92563;0;0;0;0;0;52,5003281270508;29,0001312508203;0;10,905;136,295175561072;1;-0,01916109
"6638";0;12,368911851;0;0;11,77749;0;0;0;0;0;0;0;10,575;125,3793366452;0;-0,01916109
"6639";0;9,039397239;0;0;11,64951;0;0;0;0;0;0;0;10,2;114,865795413831;0;-0,01916109
"6640";0;1,880906838;0;0;11,34738;0;0;0;0;0;0;0;10,29;104,288545824706;0;-0,01916109
"6641";0;-8,88178419700125e-16;6,976044144;0;4,401395856;0;0;0;0;0;0;0;10,605;93,4227471959175;0;0,028994747
"6642";0;7,21644966006352e-16;11,51832186;0;0,158818139999999;0;0;0;0;0;0;0;11,16;82,0291211138422;0;0,028994747
"6643";7,66711999999999;0;0;12,33288;0;0;0;0;0;52,5003281270508;29,0001312508203;0;12,06;98,7641187889851;1;0,028994747
"6644";8,16481999999999;0;0;11,83518;0;0;0;0;0;52,5003281270508;29,0001312508203;0;12,9;114,617266571487;1;0,028994747
"6645";0;0;11,08431;0;0;0;0;0;0;0;0;0;13,23;101,100638488595;0;-0,01240046
"6646";0;0;10,26504;-6,31088724176809e-30;0;0;0;0;0;-1,89326617253043e-29;0;0;12,645;88,2028119899706;0;-0,01240046
"6647";0;0;9,38799;-1,57772181044202e-30;0;0;0;0;0;-6,31088724176809e-30;0;0;10,425;77,5572396132022;0;-0,01240046
"6648";0;0;8,811;0;0;0;0;0;0,0574566062688624;0;0;0,0517109456419762;7,58328905435802;69,78;0;-0,01240046
"6649";0;0;8,649;0;0;0;0;0;0;0;0;0;5,07;64,5354983021102;0;-0,003199678
"6650";0;0;8,478;0;0;0;0;0;0;0;0;0;4,89;59,4841117439578;0;-0,003199678
"6651";0;0;8,532;0;0;0;0;0;0;0;0;0;4,665;54,6703573946201;0;-0,003199678
"6652";0;0;8,685;0;0;0;0;0;0;0;0;0;5,115;49,4186409975206;0;-0,003199678
"6653";0;0;9,12051;0;0;0;0;0;0;0;0;0;7,695;41,6000577822516;0;0,012190691
"6654";0;-2,22044604925031e-16;10,58053485;0;0,0572851500000002;0;0;0;0;0;0;0;11,91;29,5860268175724;0;0,012190691
"6655";0;-4,44089209850063e-16;9,0206028;0;2,7496872;0;0;0;0;0;0;0;13,56;15,9520398311367;0;0,012190691
"6656";0;0;1,894101;0;10,153299;0;0;0;0;0;0;0;12,12;3,79214791317545;0;0,012190691
"6657";0;1,479561;0;0;12,07134;0;0;0;8,61370585121676;0;0;7,75233526609509;3,78266473390491;0;0;-0,005192467
"6658";7,68772999999999;13,03731;0;12,31227;0;0;0;0;0;52,5003281270508;29,0001312508203;0;10,74;18,2601312508203;1;-0,005192467
"6659";7,49170999999999;14,933646;0;12,50829;0;0;0;0;0;52,5003281270508;29,0001312508203;0;10,215;36,999598645135;1;-0,005192467
"6660";7,64668999999999;26,311662;0;12,35331;0;0;0;0;0;52,5003281270508;29,0001312508203;0;9,75;56,1572034874598;1;-0,005192467
"6661";7,71112999999999;24,296805;0;12,28887;0;0;0;0;0;52,5003281270508;29,0001312508203;0;9,525;75,4919001243893;1;0,048853134
"6662";7,91191999999999;21,72885;0;12,08808;0;0;0;0;0;52,5003281270508;29,0001312508203;0;9,24;95,063245695235;1;0,048853134
"6663";8,09155999999999;13,234845;0;11,90844;0;0;0;0;0;52,5003281270508;29,0001312508203;0;8,91;114,915648402336;1;0,048853134
"6664";8,34310999999999;7,308795;0;11,65689;0;0;0;0;0;52,5003281270508;29,0001312508203;0;8,985;134,643405394625;1;0,048853134
"6665";0;4,44089209850063e-16;8,2086675;0;3,4568625;0;0;0;0;0;0;0;9,255;125,051697127915;0;0,014479095
"6666";0;0;11,61163248;0;0,21175752;0;0;0;0;0;6,31088724176809e-30;0;9,75;114,988975238078;0;0,014479095
"6667";0;0;12,37284;0;0;0;0;0;0;0;0;0;10,53;104,171417608132;0;0,014479095
"6668";0;0;11,77218;0;0;0;0;0;0;0;0;0;11,265;92,6459118866617;0;0,014479095
"6669";0;0;10,98855;0;0;0;0;0;0;0;0;0;11,565;80,8492284683933;0;0,015078144
"6670";0;0;10,26612;0;0;0;0;0;0,581412696334635;0;0;0,523271426701171;10,5167285732988;70,1303169251774;0;0,015078144
"6671";0;0;9,31689;0;0;0;0;0;10,1166666666667;0;0;9,105;0;69,9549391754355;0;0,015078144
"6672";0;0;8,811;0;0;0;0;0;7,41666666666667;0;0;6,675;0;69,78;0;0,015078144
"6673";0;0;8,649;0;0;22;0;0;0;0;0;0;4,635;64,9704983021102;0;0,012516737
"6674";0;0;8,37;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;4,485;89,3231551724997;1;0,012516737
"6675";0;0;8,46;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;4,275;113,824912358567;1;0,012516737
"6676";0;0;8,631;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;4,68;137,860396999059;1;0,012516737
"6677";0;0;9,14526;0;0;0;0;0;0;0;0;0;7,05;130,465643869966;0;0,06851981
"6678";0;0;10,65366978;0;0,05768022;0;0;0;0;0;0;0;10,92;119,219383102245;0;0,06851981
"6679";0;-4,44089209850063e-16;8,6820435;0;3,1408065;0;0;0;0;0;0;0;12,435;106,486246318457;0;0,06851981
"6680";0;1,77635683940025e-15;5,581302;0;6,479148;0;0;0;0;0;0;0;11,1;95,1199518102242;0;0,06851981
"6681";0;1,77635683940025e-15;3,425691;0;8,573019;0;0;0;0;0;0;0;10,575;84,3070814592056;0;0,06291087
"6682";0;6,05418;0;0;12,11904;0;0;0;0;0;0;0;9,84;74,2562512949929;0;0,06291087
"6683";0;9,738216;0;0;12,30669;0;0;0;0;0;0;0;9,36;64,7105556525466;0;0,06291087
"6684";0;13,463316;0;0;12,13722;0;0;0;0;0;0;0;8,94;55,6087313213234;0;0,06291087
"6685";0;12,897984;0;0;12,07044;0;0;0;0;0;0;0;8,73;46,7396682941943;0;0,007052618
